normal,Uncertain,58.39
normal,B,98.71
normal,J,81.99
normal,B,82.46
normal,B,88.49
normal,Uncertain,52.53
normal,B,74.11
normal,B,87.89
normal,B,91.19
normal,B,78.05
normal,B,98.44
normal,B,97.88
normal,B,72.62
normal,Uncertain,46.34
normal,B,96.43
normal,B,93.20
normal,B,99.66
normal,B,96.98
normal,B,99.32
normal,B,99.63
normal,B,94.55
normal,B,99.59
normal,B,97.80
normal,B,99.09
normal,B,93.13
normal,B,97.28
normal,B,98.19
normal,B,91.71
normal,B,97.43
normal,B,99.67
normal,B,97.26
normal,B,97.18
normal,B,96.95
normal,B,97.42
normal,B,94.32
normal,B,98.04
normal,B,99.11
normal,B,79.84
normal,B,98.53
normal,Uncertain,40.30
normal,B,99.32
normal,B,97.66
normal,B,98.15
normal,Uncertain,50.39
normal,B,97.14
normal,B,88.85
normal,B,98.67
normal,B,97.92
normal,B,99.65
normal,B,95.53
normal,B,99.56
normal,B,99.29
normal,B,99.84
normal,B,99.83
normal,B,99.55
normal,B,99.55
normal,Uncertain,56.32
normal,B,99.38
normal,B,99.32
normal,B,99.61
normal,B,99.18
normal,B,99.63
normal,B,74.96
normal,J,78.58
normal,J,99.16
normal,J,97.92
normal,Uncertain,34.66
normal,Uncertain,29.96
normal,B,66.47
normal,B,99.05
normal,Uncertain,50.42
normal,J,65.78
normal,B,98.28
normal,B,94.31
normal,B,92.67
normal,B,96.21
normal,B,97.91
normal,B,85.78
normal,B,63.68
normal,B,98.80
normal,B,97.35
normal,Uncertain,45.72
normal,Uncertain,51.23
normal,B,66.68
normal,Uncertain,41.04
normal,B,90.97
normal,Uncertain,55.36
normal,B,95.68
normal,B,99.32
normal,B,92.14
normal,B,90.19
normal,B,98.93
normal,B,98.72
normal,B,97.81
normal,B,88.96
normal,B,93.23
normal,B,95.04
normal,B,79.87
normal,B,82.89
normal,B,98.06
normal,B,63.84
normal,Uncertain,46.32
normal,B,78.70
normal,B,96.88
normal,Uncertain,56.58
normal,J,99.96
normal,A,70.11
normal,B,62.18
normal,B,93.71
normal,B,95.32
normal,B,97.30
normal,B,83.27
normal,B,97.42
normal,B,98.30
dim,B,73.13
dim,B,98.96
dim,B,66.53
dim,B,94.51
dim,Uncertain,44.00
dim,B,99.13
dim,B,92.15
dim,B,98.17
dim,B,97.97
dim,B,91.08
dim,B,98.17
dim,B,99.24
dim,B,98.65
dim,Uncertain,52.87
dim,B,86.64
dim,B,60.83
dim,B,98.25
dim,B,97.34
dim,B,77.60
dim,J,88.51
dim,Uncertain,45.46
dim,B,79.12
dim,Uncertain,50.23
dim,B,79.72
dim,B,76.49
dim,Uncertain,39.91
dim,B,76.08
dim,Uncertain,43.33
dim,B,98.01
dim,B,85.78
dim,B,95.35
dim,B,97.17
dim,B,95.85
dim,B,98.86
dim,Uncertain,44.86
dim,B,96.12
dim,B,98.56
